total_std_bin,total_std_lo,total_std_hi,pred_bin,pred_lo,pred_hi,n,mean_alpha,std_alpha,mean_GT,mean_pred,mean_total_std,axis,eps
16,3.9494736842105262,4.212105263157895,3,-0.344,-0.23099999999999998,11,0.16679702699184418,0.02788776345551014,-0.5363577604293823,-0.30306512117385864,4.618988037109375,x,0.001
17,4.212105263157895,4.474736842105263,3,-0.344,-0.23099999999999998,10,0.16466182470321655,0.028808481991291046,-0.534054160118103,-0.30097585916519165,4.685655117034912,x,0.001
18,4.474736842105263,4.737368421052632,3,-0.344,-0.23099999999999998,9,0.1663871854543686,0.03028135746717453,-0.538436770439148,-0.3034769296646118,4.709446430206299,x,0.001
0,0.0,0.01,0,-inf,-0.52,796,0.03638799488544464,0.8358767032623291,-0.5597659349441528,-0.5591189861297607,0.01769941672682762,y,0.001
0,0.0,0.01,1,-0.52,-0.4146,1078,0.0690409243106842,1.1096538305282593,-0.4700506925582886,-0.47093456983566284,0.045445527881383896,y,0.001
0,0.0,0.01,2,-0.4146,-0.30920000000000003,10014,-0.9936243295669556,2.0203874111175537,-0.34953323006629944,-0.3510787785053253,0.01020042598247528,y,0.001
0,0.0,0.01,3,-0.30920000000000003,-0.20379999999999998,19919,0.05837108567357063,2.7813189029693604,-0.25288087129592896,-0.2526566684246063,0.007589364890009165,y,0.001
0,0.0,0.01,4,-0.20379999999999998,-0.09839999999999999,21025,1.043291687965393,4.589080333709717,-0.1527717411518097,-0.1509336680173874,0.00814203079789877,y,0.001
0,0.0,0.01,5,-0.09839999999999999,0.006999999999999999,20850,9.453678131103516,109.33431243896484,-0.04949745163321495,-0.04636850580573082,0.009980155155062675,y,0.001
0,0.0,0.01,7,0.10700000000000001,0.2056,20760,-4.2132792472839355,5.755558013916016,0.15301845967769623,0.15625795722007751,0.012147446162998676,y,0.001
0,0.0,0.01,8,0.2056,0.3042,22795,-2.047443389892578,3.1320178508758545,0.25393128395080566,0.25681281089782715,0.012164222076535225,y,0.001
0,0.0,0.01,9,0.3042,0.40279999999999994,52720,-1.096266746520996,2.360732078552246,0.33230388164520264,0.33400359749794006,0.009423078037798405,y,0.001
0,0.0,0.01,10,0.40279999999999994,0.5014,8568,0.06352154165506363,1.4293272495269775,0.44637569785118103,0.44311562180519104,0.03286577761173248,y,0.001
0,0.0,0.01,11,0.5014,0.6,408,-0.15436166524887085,0.7507063150405884,0.5062309503555298,0.5080059170722961,0.018813539296388626,y,0.001
1,0.01,0.27263157894736845,0,-inf,-0.52,696,-0.008600976318120956,0.8600443601608276,-0.5627841949462891,-0.5622544288635254,0.018962575122714043,y,0.001
1,0.01,0.27263157894736845,1,-0.52,-0.4146,405,-0.04211345314979553,0.8305168747901917,-0.48175621032714844,-0.4840281307697296,0.10842054337263107,y,0.001
1,0.01,0.27263157894736845,2,-0.4146,-0.30920000000000003,1428,-0.5072686076164246,2.597343921661377,-0.3443121016025543,-0.3419414758682251,0.037230946123600006,y,0.001
1,0.01,0.27263157894736845,3,-0.30920000000000003,-0.20379999999999998,2807,-0.4721450209617615,3.5703933238983154,-0.26069843769073486,-0.25667136907577515,0.021038169041275978,y,0.001
1,0.01,0.27263157894736845,4,-0.20379999999999998,-0.09839999999999999,3195,0.1913183182477951,7.065957546234131,-0.15773366391658783,-0.14996790885925293,0.020424209535121918,y,0.001
1,0.01,0.27263157894736845,5,-0.09839999999999999,0.006999999999999999,3392,3.25840163230896,127.10967254638672,-0.05464582517743111,-0.046010907739400864,0.030645303428173065,y,0.001
1,0.01,0.27263157894736845,7,0.10700000000000001,0.2056,3683,0.6740940809249878,7.211877346038818,0.1566373109817505,0.15602730214595795,0.04075482860207558,y,0.001
1,0.01,0.27263157894736845,8,0.2056,0.3042,3518,0.20928531885147095,3.4889771938323975,0.2547040581703186,0.2556825578212738,0.04487517476081848,y,0.001
1,0.01,0.27263157894736845,9,0.3042,0.40279999999999994,7901,-0.31023746728897095,2.698758602142334,0.3457868695259094,0.3482798933982849,0.033997345715761185,y,0.001
1,0.01,0.27263157894736845,10,0.40279999999999994,0.5014,4171,0.2597391903400421,1.418879747390747,0.4513763189315796,0.4443950057029724,0.059590894728899,y,0.001
1,0.01,0.27263157894736845,11,0.5014,0.6,302,-0.17111293971538544,0.7679832577705383,0.5060612559318542,0.5082322955131531,0.022500138729810715,y,0.001
2,0.27263157894736845,0.5352631578947369,1,-0.52,-0.4146,40,-0.07956235110759735,0.3761766850948334,-0.4538802206516266,-0.4713084101676941,0.3088766932487488,y,0.001
2,0.27263157894736845,0.5352631578947369,2,-0.4146,-0.30920000000000003,61,0.3392083942890167,0.5126186609268188,-0.4091475307941437,-0.3627788722515106,0.37028083205223083,y,0.001
