total_std_bin,total_std_lo,total_std_hi,pred_bin,pred_lo,pred_hi,n,mean_alpha,std_alpha,mean_GT,mean_pred,mean_total_std,axis,eps
4,0.07894736842105263,0.10526315789473684,1,-0.57,-0.45699999999999996,1788,-0.2577918767929077,1.0511090755462646,-0.4471215307712555,-0.5001986026763916,0.4092717170715332,x,1.8_1.9_2.0_2.1_2.2
4,0.07894736842105263,0.10526315789473684,2,-0.45699999999999996,-0.344,30673,0.038676418364048004,0.8915945291519165,-0.3553240895271301,-0.3717469573020935,0.6520295739173889,x,1.8_1.9_2.0_2.1_2.2
4,0.07894736842105263,0.10526315789473684,3,-0.344,-0.23099999999999998,44762,0.11041609197854996,0.8374378085136414,-0.28165438771247864,-0.28877031803131104,1.2619560956954956,x,1.8_1.9_2.0_2.1_2.2
4,0.07894736842105263,0.10526315789473684,4,-0.23099999999999998,-0.118,51191,0.35489463806152344,1.7678056955337524,-0.18513229489326477,-0.1726158708333969,1.1388038396835327,x,1.8_1.9_2.0_2.1_2.2
4,0.07894736842105263,0.10526315789473684,5,-0.118,-0.0050000000000000044,87650,10.042377471923828,50.451744079589844,-0.1342165619134903,-0.0490027591586113,0.584831714630127,x,1.8_1.9_2.0_2.1_2.2
4,0.07894736842105263,0.10526315789473684,7,0.095,0.19,38529,1.1374709606170654,2.873727321624756,0.21522672474384308,0.14011698961257935,0.8039343357086182,x,1.8_1.9_2.0_2.1_2.2
4,0.07894736842105263,0.10526315789473684,8,0.19,0.28500000000000003,25698,0.20516914129257202,0.9833920001983643,0.26848506927490234,0.23483909666538239,1.1611475944519043,x,1.8_1.9_2.0_2.1_2.2
4,0.07894736842105263,0.10526315789473684,9,0.28500000000000003,0.38,17371,0.07413333654403687,0.6570315361022949,0.34059596061706543,0.3266974985599518,0.832191526889801,x,1.8_1.9_2.0_2.1_2.2
4,0.07894736842105263,0.10526315789473684,10,0.38,0.475,2413,0.005207214504480362,0.3515227138996124,0.4381493031978607,0.41611868143081665,1.2213191986083984,x,1.8_1.9_2.0_2.1_2.2
4,0.07894736842105263,0.10526315789473684,11,0.475,0.57,851,0.04773839935660362,0.2635575532913208,0.5165998339653015,0.5127816796302795,0.6025041937828064,x,1.8_1.9_2.0_2.1_2.2
