total_std_bin,total_std_lo,total_std_hi,pred_bin,pred_lo,pred_hi,n,mean_alpha,std_alpha,mean_GT,mean_pred,mean_total_std,axis,eps
2,0.02631578947368421,0.05263157894736842,8,0.19,0.28500000000000003,10027,0.4047827124595642,1.0179851055145264,0.27126991748809814,0.23539999127388,0.9284483790397644,x,2.0
2,0.02631578947368421,0.05263157894736842,9,0.28500000000000003,0.38,9557,0.07300951331853867,0.8150979280471802,0.34837639331817627,0.33829307556152344,0.6040546894073486,x,2.0
2,0.02631578947368421,0.05263157894736842,10,0.38,0.475,2809,-0.23608316481113434,0.43094804883003235,0.39304041862487793,0.39048635959625244,0.3362153470516205,x,2.0
2,0.02631578947368421,0.05263157894736842,11,0.475,0.57,302,0.017948530614376068,0.27952855825424194,0.5165996551513672,0.5160366296768188,0.05536584183573723,x,2.0
3,0.05263157894736842,0.07894736842105263,1,-0.57,-0.45699999999999996,392,-0.18193908035755157,0.23333357274532318,-0.46038344502449036,-0.49588698148727417,0.7417035102844238,x,2.0
3,0.05263157894736842,0.07894736842105263,2,-0.45699999999999996,-0.344,17789,0.054182637482881546,0.7732353210449219,-0.3681345283985138,-0.3720738887786865,0.4876517057418823,x,2.0
3,0.05263157894736842,0.07894736842105263,3,-0.344,-0.23099999999999998,13871,-0.035731226205825806,0.7695538401603699,-0.26518183946609497,-0.2883871793746948,1.5040276050567627,x,2.0
3,0.05263157894736842,0.07894736842105263,4,-0.23099999999999998,-0.118,19044,0.06108216941356659,1.775354027748108,-0.17223864793777466,-0.17133823037147522,1.4763014316558838,x,2.0
3,0.05263157894736842,0.07894736842105263,5,-0.118,-0.0050000000000000044,18689,-0.2278289794921875,14.319135665893555,-0.04696093127131462,-0.0635264441370964,0.8043822646141052,x,2.0
3,0.05263157894736842,0.07894736842105263,7,0.095,0.19,11181,0.8909264206886292,2.4028420448303223,0.19989162683486938,0.13881441950798035,0.8380432724952698,x,2.0
3,0.05263157894736842,0.07894736842105263,8,0.19,0.28500000000000003,8871,0.4154309332370758,0.9890198707580566,0.2756773829460144,0.23522229492664337,1.0448251962661743,x,2.0
3,0.05263157894736842,0.07894736842105263,9,0.28500000000000003,0.38,7267,0.08530424535274506,0.5449062585830688,0.3479028344154358,0.3349771201610565,0.7832077741622925,x,2.0
3,0.05263157894736842,0.07894736842105263,10,0.38,0.475,1276,-0.10515163838863373,0.2551414966583252,0.40240517258644104,0.39122268557548523,0.6943019032478333,x,2.0
3,0.05263157894736842,0.07894736842105263,11,0.475,0.57,64,-0.007730696815997362,0.2670259177684784,0.5389894247055054,0.5377941131591797,0.125338613986969,x,2.0
4,0.07894736842105263,0.10526315789473684,1,-0.57,-0.45699999999999996,233,-0.1294858604669571,0.15003269910812378,-0.4354906976222992,-0.49009940028190613,1.2056554555892944,x,2.0
4,0.07894736842105263,0.10526315789473684,2,-0.45699999999999996,-0.344,13864,0.03840776905417442,0.5894815325737,-0.36397457122802734,-0.3710912764072418,0.6074997186660767,x,2.0
4,0.07894736842105263,0.10526315789473684,3,-0.344,-0.23099999999999998,12049,-0.05880226567387581,0.7100480794906616,-0.25969424843788147,-0.2871479094028473,1.7215690612792969,x,2.0
4,0.07894736842105263,0.10526315789473684,4,-0.23099999999999998,-0.118,16474,0.21205827593803406,1.3969244956970215,-0.17598824203014374,-0.1723354309797287,1.6966552734375,x,2.0
4,0.07894736842105263,0.10526315789473684,5,-0.118,-0.0050000000000000044,16073,0.38584211468696594,14.106091499328613,-0.04658467695116997,-0.0625741258263588,0.9246830344200134,x,2.0
4,0.07894736842105263,0.10526315789473684,7,0.095,0.19,10642,0.9197542071342468,2.2634530067443848,0.2026447206735611,0.1388763189315796,0.8770964741706848,x,2.0
4,0.07894736842105263,0.10526315789473684,8,0.19,0.28500000000000003,8407,0.4340250492095947,0.9403004050254822,0.27816954255104065,0.23524808883666992,1.0989137887954712,x,2.0
4,0.07894736842105263,0.10526315789473684,9,0.28500000000000003,0.38,6554,0.09135502576828003,0.46302592754364014,0.3473893404006958,0.3331618905067444,0.8614524006843567,x,2.0
